model_name,kv_cache_type,context_length_target,base_vram_mb,peak_vram_mb,dynamic_vram_mb,ttft_ms,itl_ms,throughput_tokens_per_s,perplexity,exact_match,f1_score,kv_cache_compression_ratio,gpu_memory_efficiency_index
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17853.96,3414.44,194.43,15.65,51.18,3.5212,,,50.0%,0.01499
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17830.02,3390.5,237.32,13.44,60.68,3.2287,,,50.0%,0.0179
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17855.16,3415.64,221.09,14.69,60.14,3.7312,,,50.0%,0.01761
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17772.24,3332.72,245.91,14.11,55.31,3.3755,,,50.0%,0.0166
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17834.31,3394.79,210.06,17.89,50.43,4.1945,,,50.0%,0.01485
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17850.43,3410.91,253.52,17.75,50.6,4.2248,,,50.0%,0.01483
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17772.4,3332.88,243.76,17.72,46.32,4.0863,,,50.0%,0.0139
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17918.72,3479.2,195.2,17.39,52.73,3.9051,,,50.0%,0.01515
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17910.76,3471.24,204.76,13.16,64.79,3.6933,,,50.0%,0.01867
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17744.93,3305.41,201.61,12.15,68.88,3.675,,,50.0%,0.02084
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17845.08,3405.55,180.37,14.86,55.98,3.8636,,,50.0%,0.01644
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17809.25,3369.73,259.11,14.47,55.2,3.8375,,,50.0%,0.01638
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17760.71,3321.18,229.92,16.39,51.17,4.2008,,,50.0%,0.01541
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17904.72,3465.2,234.8,15.77,56.26,3.4548,,,50.0%,0.01624
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17846.47,3406.94,240.17,17.97,45.23,3.7517,,,50.0%,0.01328
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17838.52,3399.0,186.89,16.67,54.83,4.2295,,,50.0%,0.01613
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17759.71,3320.19,274.85,16.82,45.64,3.5187,,,50.0%,0.01375
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17739.74,3300.22,252.08,15.04,55.97,4.1594,,,50.0%,0.01696
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17929.0,3489.48,264.08,15.54,55.87,3.6785,,,50.0%,0.01601
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17754.43,3314.91,226.46,12.66,67.1,3.2759,,,50.0%,0.02024
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17865.17,3425.65,239.89,13.25,64.79,3.8031,,,50.0%,0.01891
vinai/PhoGPT-7B5-Instruct,FP8,8000,14439.52,17924.24,3484.72,220.81,13.53,63.37,4.0541,,,50.0%,0.01818
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21080.39,6600.46,185.61,16.3,50.15,3.5291,1.0,1.0,50.0%,0.0076
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21141.41,6661.48,231.15,15.89,50.8,3.7692,1.0,1.0,50.0%,0.00763
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21034.18,6554.25,261.14,14.23,59.64,3.95,1.0,1.0,50.0%,0.0091
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21019.46,6539.53,253.86,13.76,53.37,3.8562,1.0,1.0,50.0%,0.00816
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21084.82,6604.88,199.1,13.48,60.6,4.099,1.0,1.0,50.0%,0.00918
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21173.82,6693.89,257.6,13.13,64.81,4.0377,0.0,0.0,50.0%,0.00968
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21050.56,6570.63,266.18,16.92,45.77,4.0965,0.0,0.0,50.0%,0.00697
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21060.5,6580.57,260.53,15.43,51.59,4.042,1.0,1.0,50.0%,0.00784
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21170.12,6690.19,183.65,13.4,64.48,4.1812,0.0,0.0,50.0%,0.00964
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21012.11,6532.18,215.54,14.39,61.36,3.6021,1.0,1.0,50.0%,0.00939
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21081.89,6601.96,206.89,16.22,55.49,3.5029,0.0,0.0,50.0%,0.0084
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21126.33,6646.4,206.26,12.54,69.99,4.1651,1.0,1.0,50.0%,0.01053
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21109.71,6629.78,210.87,13.9,61.05,3.4747,1.0,1.0,50.0%,0.00921
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20993.97,6514.03,221.82,16.84,53.14,3.8806,1.0,1.0,50.0%,0.00816
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21001.45,6521.52,241.66,16.14,54.52,3.9579,1.0,1.0,50.0%,0.00836
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21125.33,6645.39,272.23,14.71,53.28,3.4582,1.0,1.0,50.0%,0.00802
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21162.79,6682.86,237.03,17.8,46.64,4.0303,0.0,0.0,50.0%,0.00698
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21004.15,6524.21,269.76,17.96,44.22,3.711,0.0,0.0,50.0%,0.00678
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20990.69,6510.76,252.81,12.01,68.54,3.8275,1.0,1.0,50.0%,0.01053
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21061.34,6581.41,202.56,12.89,67.74,4.2388,1.0,1.0,50.0%,0.01029
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21157.1,6677.17,265.64,17.86,47.2,3.9692,1.0,1.0,50.0%,0.00707
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21053.38,6573.45,185.91,15.17,59.19,3.3494,1.0,1.0,50.0%,0.009
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21149.27,6669.34,225.24,13.9,63.75,3.8729,1.0,1.0,50.0%,0.00956
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20988.19,6508.26,218.21,12.03,65.42,3.3425,1.0,1.0,50.0%,0.01005
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21081.88,6601.95,250.06,13.36,56.34,3.4175,0.0,0.0,50.0%,0.00853
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21075.12,6595.19,241.01,16.97,52.63,3.9631,1.0,1.0,50.0%,0.00798
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20997.77,6517.84,238.27,16.76,53.2,4.0416,1.0,1.0,50.0%,0.00816
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21079.01,6599.07,210.99,15.71,56.85,3.6842,1.0,1.0,50.0%,0.00861
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20982.32,6502.39,274.71,14.11,60.67,3.5034,0.0,0.0,50.0%,0.00933
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21005.99,6526.06,218.28,15.29,53.47,4.0342,1.0,1.0,50.0%,0.00819
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21160.76,6680.83,243.93,17.1,51.17,3.8476,0.0,0.0,50.0%,0.00766
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21132.97,6653.04,222.19,13.92,56.73,4.1335,1.0,1.0,50.0%,0.00853
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21021.4,6541.47,225.33,13.35,62.95,3.5697,0.0,0.0,50.0%,0.00962
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21083.66,6603.73,199.43,12.55,67.13,4.2799,1.0,1.0,50.0%,0.01017
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20984.14,6504.21,189.23,15.96,54.49,3.6076,1.0,1.0,50.0%,0.00838
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21021.58,6541.65,207.56,12.57,62.38,4.1401,1.0,1.0,50.0%,0.00954
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21029.02,6549.08,180.81,15.32,59.09,4.2308,1.0,1.0,50.0%,0.00902
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21032.98,6553.05,258.17,17.75,47.38,3.4115,1.0,1.0,50.0%,0.00723
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21150.47,6670.54,259.81,16.6,53.18,3.3034,0.0,0.0,50.0%,0.00797
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21015.57,6535.64,217.72,15.52,51.35,4.1582,1.0,1.0,50.0%,0.00786
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20995.96,6516.03,224.51,17.45,48.63,4.2011,1.0,1.0,50.0%,0.00746
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21172.88,6692.95,273.77,15.39,52.1,3.8551,1.0,1.0,50.0%,0.00778
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21050.0,6570.07,221.37,12.4,70.12,3.6224,1.0,1.0,50.0%,0.01067
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21115.46,6635.53,252.34,14.26,59.21,3.5965,0.0,0.0,50.0%,0.00892
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20995.22,6515.28,225.37,15.11,51.43,3.5251,0.0,0.0,50.0%,0.00789
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21044.89,6564.96,258.91,12.56,57.62,4.1462,1.0,1.0,50.0%,0.00878
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20994.82,6514.89,242.48,12.02,62.26,3.4857,1.0,1.0,50.0%,0.00956
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21129.82,6649.89,181.59,12.53,67.57,3.4373,1.0,1.0,50.0%,0.01016
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21110.42,6630.49,255.62,17.38,46.2,3.6556,1.0,1.0,50.0%,0.00697
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21097.46,6617.53,181.79,16.46,53.15,3.7312,1.0,1.0,50.0%,0.00803
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21161.55,6681.62,181.49,16.31,52.47,3.7118,0.0,0.0,50.0%,0.00785
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21031.67,6551.74,212.43,13.15,65.83,3.3208,1.0,1.0,50.0%,0.01005
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21147.52,6667.58,195.44,17.4,52.05,3.6114,0.0,0.0,50.0%,0.00781
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21028.19,6548.25,193.35,17.59,48.62,3.6668,1.0,1.0,50.0%,0.00743
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21175.99,6696.06,212.18,13.82,64.04,4.2913,1.0,1.0,50.0%,0.00956
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21110.21,6630.28,182.98,13.89,61.92,4.2856,1.0,1.0,50.0%,0.00934
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21051.91,6571.98,260.14,16.25,52.16,3.5911,1.0,1.0,50.0%,0.00794
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21162.46,6682.53,231.75,16.61,53.57,3.9297,1.0,1.0,50.0%,0.00802
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21009.62,6529.69,279.6,14.44,51.46,4.0829,1.0,1.0,50.0%,0.00788
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21128.91,6648.98,194.58,17.39,51.68,3.3327,1.0,1.0,50.0%,0.00777
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21024.29,6544.35,205.87,13.08,65.86,4.2842,1.0,1.0,50.0%,0.01006
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20992.45,6512.52,259.59,17.58,50.1,3.758,1.0,1.0,50.0%,0.00769
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21025.78,6545.85,273.45,15.8,55.14,3.4392,0.0,0.0,50.0%,0.00842
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21066.51,6586.58,240.13,14.03,55.85,3.6405,1.0,1.0,50.0%,0.00848
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21049.89,6569.96,215.86,14.92,58.46,4.2058,1.0,1.0,50.0%,0.0089
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21109.43,6629.5,275.54,13.58,63.01,3.2782,0.0,0.0,50.0%,0.0095
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21086.48,6606.55,279.35,14.27,58.97,4.1112,0.0,0.0,50.0%,0.00893
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21090.96,6611.03,242.18,16.79,51.92,4.2037,0.0,0.0,50.0%,0.00785
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21004.05,6524.12,212.97,12.33,62.49,4.2665,0.0,0.0,50.0%,0.00958
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21154.59,6674.66,275.17,15.8,53.99,3.3325,0.0,0.0,50.0%,0.00809
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21169.48,6689.55,210.3,13.46,64.44,3.7451,0.0,0.0,50.0%,0.00963
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21034.41,6554.48,235.22,13.03,65.93,4.2437,1.0,1.0,50.0%,0.01006
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21147.38,6667.44,202.17,14.23,62.37,3.3133,1.0,1.0,50.0%,0.00935
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21141.26,6661.33,207.6,12.27,69.79,3.3894,1.0,1.0,50.0%,0.01048
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21171.24,6691.31,230.57,16.62,53.13,3.603,1.0,1.0,50.0%,0.00794
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20988.29,6508.36,191.22,12.47,66.1,3.8345,0.0,0.0,50.0%,0.01016
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21087.17,6607.24,272.95,14.77,54.47,3.7604,1.0,1.0,50.0%,0.00824
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21031.05,6551.12,214.49,14.73,59.12,3.5677,1.0,1.0,50.0%,0.00902
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21100.51,6620.58,187.79,12.43,64.69,4.169,0.0,0.0,50.0%,0.00977
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21021.04,6541.11,237.26,14.96,51.46,3.4591,0.0,0.0,50.0%,0.00787
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21165.66,6685.73,230.44,16.19,55.49,3.3713,1.0,1.0,50.0%,0.0083
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21003.01,6523.08,251.23,12.33,58.58,4.2662,1.0,1.0,50.0%,0.00898
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21050.39,6570.46,200.74,17.58,46.48,4.0064,1.0,1.0,50.0%,0.00707
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21063.36,6583.42,247.03,12.57,66.17,3.4391,1.0,1.0,50.0%,0.01005
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21056.8,6576.86,234.68,13.95,63.01,3.8483,1.0,1.0,50.0%,0.00958
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21169.92,6689.99,249.56,15.0,52.92,3.5595,1.0,1.0,50.0%,0.00791
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21176.57,6696.63,239.55,17.29,48.6,3.6803,0.0,0.0,50.0%,0.00726
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21106.1,6626.16,239.45,13.73,62.36,4.2457,1.0,1.0,50.0%,0.00941
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21075.23,6595.3,232.59,14.54,61.03,4.0839,1.0,1.0,50.0%,0.00925
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21153.66,6673.73,276.52,13.93,56.1,4.2192,1.0,1.0,50.0%,0.00841
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21038.57,6558.64,232.95,14.37,54.98,3.5673,1.0,1.0,50.0%,0.00838
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21147.09,6667.16,244.97,16.18,54.32,3.2926,0.0,0.0,50.0%,0.00815
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21045.84,6565.91,213.16,17.16,52.63,4.1196,1.0,1.0,50.0%,0.00802
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21153.87,6673.94,270.78,15.09,57.84,3.8899,1.0,1.0,50.0%,0.00867
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21113.74,6633.8,257.72,16.74,51.32,3.4968,1.0,1.0,50.0%,0.00774
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21074.84,6594.9,227.52,16.61,54.3,3.6075,1.0,1.0,50.0%,0.00823
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21022.2,6542.27,192.33,15.49,56.33,3.4606,1.0,1.0,50.0%,0.00861
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21138.91,6658.98,235.31,15.11,56.42,3.4254,1.0,1.0,50.0%,0.00847
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21020.54,6540.61,194.89,17.1,53.36,4.2125,1.0,1.0,50.0%,0.00816
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21046.54,6566.6,203.97,15.78,55.91,4.1702,1.0,1.0,50.0%,0.00851
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20995.08,6515.14,213.99,14.76,59.93,4.0177,0.0,0.0,50.0%,0.0092
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21173.83,6693.9,202.25,17.89,48.13,4.219,1.0,1.0,50.0%,0.00719
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21012.51,6532.57,200.76,17.95,50.78,3.4068,1.0,1.0,50.0%,0.00777
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21004.28,6524.35,228.4,14.97,54.25,3.3331,1.0,1.0,50.0%,0.00831
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21024.17,6544.24,181.43,12.23,69.12,4.0708,1.0,1.0,50.0%,0.01056
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21168.78,6688.85,255.48,12.98,63.59,3.4633,1.0,1.0,50.0%,0.00951
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21102.08,6622.15,256.79,14.95,54.02,3.6854,1.0,1.0,50.0%,0.00816
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21112.54,6632.61,225.93,12.11,65.22,3.6015,1.0,1.0,50.0%,0.00983
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21004.3,6524.37,268.26,17.11,48.78,3.2419,1.0,1.0,50.0%,0.00748
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21092.99,6613.06,210.25,17.27,47.08,4.0455,0.0,0.0,50.0%,0.00712
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21016.87,6536.93,265.63,12.55,67.36,3.6413,1.0,1.0,50.0%,0.01031
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21092.53,6612.59,227.32,13.48,63.67,3.3288,1.0,1.0,50.0%,0.00963
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21109.72,6629.78,186.62,16.82,54.65,3.9801,1.0,1.0,50.0%,0.00824
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21059.63,6579.69,192.3,15.05,53.74,3.9647,1.0,1.0,50.0%,0.00817
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21028.76,6548.83,213.81,13.12,58.03,3.5278,1.0,1.0,50.0%,0.00886
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21110.37,6630.44,269.01,17.62,50.09,3.3014,0.0,0.0,50.0%,0.00755
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21018.53,6538.6,241.56,17.58,50.62,3.768,1.0,1.0,50.0%,0.00774
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21146.18,6666.25,226.1,17.28,47.21,4.0844,1.0,1.0,50.0%,0.00708
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21103.99,6624.05,194.73,15.79,55.21,3.6911,1.0,1.0,50.0%,0.00834
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21017.84,6537.9,266.05,17.92,47.43,3.4317,1.0,1.0,50.0%,0.00725
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21119.23,6639.29,217.69,17.39,51.28,4.2684,1.0,1.0,50.0%,0.00772
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21057.63,6577.69,263.99,17.34,50.48,3.8386,0.0,0.0,50.0%,0.00768
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21176.07,6696.14,205.22,16.33,53.18,3.2963,1.0,1.0,50.0%,0.00794
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21090.18,6610.24,241.2,13.22,65.66,3.863,1.0,1.0,50.0%,0.00993
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21143.97,6664.04,185.06,15.77,51.56,3.9656,1.0,1.0,50.0%,0.00774
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21042.35,6562.42,242.67,16.8,51.21,3.3409,1.0,1.0,50.0%,0.0078
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21003.81,6523.88,274.75,15.25,54.01,3.8662,1.0,1.0,50.0%,0.00828
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20999.44,6519.5,263.66,12.57,66.71,3.7719,1.0,1.0,50.0%,0.01023
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21088.96,6609.03,202.48,17.8,51.36,3.4373,1.0,1.0,50.0%,0.00777
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21083.36,6603.43,254.48,15.0,57.39,3.6368,1.0,1.0,50.0%,0.00869
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21063.22,6583.29,213.55,14.98,58.72,3.7909,1.0,1.0,50.0%,0.00892
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21078.18,6598.25,186.22,16.06,53.41,3.9741,1.0,1.0,50.0%,0.00809
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21061.26,6581.33,195.3,16.78,52.91,3.2586,1.0,1.0,50.0%,0.00804
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21103.47,6623.54,267.48,15.66,55.13,3.7711,1.0,1.0,50.0%,0.00832
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21131.13,6651.2,224.68,16.96,51.39,3.5611,0.0,0.0,50.0%,0.00773
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21040.68,6560.75,214.33,17.97,48.18,3.675,1.0,1.0,50.0%,0.00734
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21010.95,6531.02,214.82,13.13,59.83,4.1129,1.0,1.0,50.0%,0.00916
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21026.83,6546.89,216.63,14.26,57.31,4.2871,1.0,1.0,50.0%,0.00875
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20980.34,6500.41,263.98,12.8,57.11,3.4262,1.0,1.0,50.0%,0.00878
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21078.83,6598.9,243.04,14.63,57.07,3.9375,1.0,1.0,50.0%,0.00865
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20998.98,6519.04,238.29,12.77,63.49,4.0821,,,50.0%,0.00974
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21044.98,6565.04,246.31,15.86,53.22,3.2269,,,50.0%,0.00811
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21006.08,6526.15,234.49,16.08,52.99,3.2821,,,50.0%,0.00812
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21092.15,6612.22,202.31,12.06,67.93,3.9806,,,50.0%,0.01027
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21122.78,6642.85,265.01,12.48,63.47,4.0174,,,50.0%,0.00955
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21127.65,6647.72,236.22,17.96,45.25,3.4842,,,50.0%,0.00681
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21047.21,6567.28,261.96,17.72,44.64,3.4562,,,50.0%,0.0068
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21127.98,6648.04,231.51,12.77,68.47,3.3367,,,50.0%,0.0103
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21103.5,6623.56,185.82,13.38,66.3,3.6335,,,50.0%,0.01001
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21074.45,6594.52,202.3,13.1,61.32,3.5205,,,50.0%,0.0093
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20992.74,6512.8,257.75,15.81,51.96,3.7771,,,50.0%,0.00798
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21159.5,6679.57,197.64,15.58,54.79,4.1072,,,50.0%,0.0082
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21072.32,6592.39,254.66,15.77,52.97,3.7976,,,50.0%,0.00804
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20988.37,6508.44,197.88,14.74,60.87,3.8037,,,50.0%,0.00935
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21017.05,6537.12,195.28,14.11,63.36,3.3745,,,50.0%,0.00969
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,20994.45,6514.51,274.16,14.93,54.21,4.034,,,50.0%,0.00832
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21060.51,6580.58,226.84,13.15,66.97,3.9358,,,50.0%,0.01018
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21035.71,6555.77,233.3,12.12,63.43,3.942,,,50.0%,0.00967
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21108.15,6628.22,209.57,15.67,54.28,3.9336,,,50.0%,0.00819
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21062.78,6582.85,193.43,12.85,64.96,3.6287,,,50.0%,0.00987
vinai/PhoGPT-7B5-Instruct,FP8,16000,14479.93,21159.92,6679.99,226.8,15.25,58.66,3.6732,,,50.0%,0.00878
